"136","**Cambio de tecnico (tec2 a LAZARO)","-200","19/10/2016 19:09:31.699355+00","1","99","9"
"137","**Nuevo tecnico (FORANEO)","-200","19/10/2016 19:36:07.944394+00","1","102","9"
"138","**Nuevo tecnico (tec2)","-200","19/10/2016 19:55:25.152366+00","1","103","9"
"139","**Nuevo tecnico (FORANEO)","-200","19/10/2016 21:53:06.904638+00","1","104","9"
"140","**Nuevo tecnico (FORANEO)","-200","19/10/2016 22:07:42.832105+00","1","105","9"
"141","**Nuevo tecnico (FORANEO)","-200","19/10/2016 22:26:41.061808+00","1","106","9"
"142","**Nuevo tecnico (FORANEO)","-200","24/10/2016 15:59:22.080332+00","1","107","9"
"143","**Nuevo tecnico (FORANEO)","-200","27/10/2016 16:47:43.73942+00","1","108","9"
"144","**Nuevo tecnico (LAZARO)","-200","28/10/2016 20:44:27.958805+00","1","109","9"
"145","**Nuevo tecnico (Tijuana01)","-200","31/10/2016 18:27:51.756347+00","1","110","9"
"146","**Nuevo tecnico (LAZARO)","-200","9/11/2016 17:28:03.218842+00","1","111","9"
"147","**Nuevo tecnico (LAZARO)","-200","22/11/2016 16:49:30.58886+00","1","112","9"
"148","**Nuevo tecnico (FORANEO)","-200","22/11/2016 17:40:47.968355+00","1","113","9"
"149","**Nuevo tecnico (Tecnico01)","-200","25/11/2016 18:08:19.625433+00","1","114","9"
"150","**Nuevo tecnico (Tecnico01)","-200","25/11/2016 18:12:27.678481+00","1","115","9"
"151","**Cambio de tecnico (FORANEO a JALISCO-TEC)","-200","25/11/2016 18:44:47.74612+00","1","113","9"
"152","**Nuevo tecnico (Tecnico01)","-200","25/11/2016 19:02:40.037316+00","1","116","9"
"153","**Nuevo tecnico (Tecnico01)","-200","25/11/2016 22:52:19.364403+00","1","117","9"
"154","**Nuevo tecnico (Tecnico01)","-200","28/11/2016 22:29:30.054044+00","1","118","9"
"155","**Nuevo tecnico (Tecnico01)","-200","28/11/2016 22:32:14.071417+00","1","119","9"
"156","**Nuevo tecnico (Tecnico01)","-200","29/11/2016 20:20:27.424016+00","1","120","9"
"157","**Nuevo tecnico (Tecnico01)","-200","29/11/2016 23:52:56.414121+00","1","121","9"
"158","**Nuevo tecnico (Tecnico01)","-200","29/11/2016 23:57:53.347691+00","1","122","9"
"159","**Nuevo tecnico (Tecnico01)","-200","30/11/2016 00:03:42.371839+00","1","123","9"
"160","**Nuevo tecnico (Tecnico01)","-200","30/11/2016 00:06:10.406759+00","1","124","9"
"161","**Cambio de tecnico (LAZARO a Tecnico01)","-200","1/12/2016 22:15:12.757613+00","1","112","9"
"162","**Nuevo tecnico (mario)","-200","1/12/2016 22:25:02.328554+00","1","125","9"
"163","**Nuevo tecnico (Tecnico01)","-200","5/12/2016 16:57:02.359498+00","1","126","9"
"164","**Nuevo tecnico (Tecnico01)","-200","5/12/2016 17:43:50.101057+00","1","127","9"
"165","**Orden de armado","333.5","5/12/2016 19:14:14.648013+00","1","128","9"
"166","**Nuevo tecnico (Tecnico01)","-200","5/12/2016 19:14:14.651318+00","1","128","9"
"167","**Nuevo tecnico (Tecnico01)","-200","8/12/2016 19:05:21.105155+00","1","129","9"
"168","**Nuevo tecnico (Tecnico01)","-200","9/12/2016 17:19:55.951644+00","1","130","12"
"169","Llave para caminadora","390","9/12/2016 17:19:55.965805+00","1","130","12"
"170","**Nuevo tecnico (Tecnico01)","-200","9/12/2016 19:23:50.75783+00","1","131","12"
"171","Armado Caminadora","550","9/12/2016 19:23:50.763814+00","1","131","12"
"172","**Nuevo tecnico (FORANEO)","-200","12/12/2016 20:11:22.118723+00","1","132","9"
"173","**Nuevo tecnico (FORANEO)","-200","12/12/2016 20:46:54.24595+00","1","133","9"
"174","**Nuevo tecnico (Tecnico01)","-200","16/12/2016 19:48:19.776467+00","1","134","19"
"175","armado","400","16/12/2016 19:48:19.781741+00","1","134","19"
"176","**Nuevo tecnico (Tecnico01)","-200","16/12/2016 19:59:46.064227+00","1","135","19"
"177","armado","400","16/12/2016 19:59:46.069528+00","1","135","19"
"178","**Nuevo tecnico (Tecnico01)","-200","16/12/2016 20:07:43.811853+00","1","136","19"
"179","**Nuevo tecnico (FORANEO)","-200","19/12/2016 20:03:20.432894+00","1","137","9"
"180","**Orden de armado","333.5","19/12/2016 22:50:58.65659+00","1","138","19"
"181","**Nuevo tecnico (Tecnico01)","-200","19/12/2016 22:50:58.65948+00","1","138","19"
"182","ARMADO","500","19/12/2016 22:50:58.676841+00","1","138","19"
"183","**Nuevo tecnico (Tecnico01)","-200","21/12/2016 19:33:02.252601+00","1","139","9"
"184","ARMADO DE GIMNASIO","500","21/12/2016 19:33:02.261902+00","1","139","9"
"185","**Nuevo tecnico (Tecnico01)","-200","21/12/2016 19:33:03.697656+00","1","140","9"
"186","ARMADO DE GIMNASIO","500","21/12/2016 19:33:03.702517+00","1","140","9"
"187","**Nuevo tecnico (Tecnico01)","-200","21/12/2016 19:43:01.56185+00","1","141","9"
"188","MANTENIMIENTO A DOS EQUIPOS","1200","21/12/2016 19:43:01.567247+00","1","141","9"
"189","**Nuevo tecnico (Tecnico01)","-200","22/12/2016 22:05:36.767995+00","1","142","19"
"190","Armado","550","22/12/2016 22:05:36.796328+00","1","142","19"
"191","**Nuevo tecnico (Tecnico01)","-200","23/12/2016 16:35:38.396099+00","1","143","19"
"192","ARMADO","1150","23/12/2016 16:35:38.402385+00","1","143","19"
"193","**Nuevo tecnico (Tecnico01)","-200","26/12/2016 17:57:55.329016+00","1","144","9"
"194","**Nuevo tecnico (Tecnico01)","-200","26/12/2016 20:04:52.856399+00","1","145","9"
"195","**Nuevo tecnico (Tecnico01)","-200","28/12/2016 20:53:43.887462+00","1","146","9"
"196","**Nuevo tecnico (Tecnico01)","-200","28/12/2016 20:59:44.645949+00","1","147","9"
"197","**Nuevo tecnico (Tecnico01)","-200","30/12/2016 20:47:17.841272+00","1","148","9"
"198","ARMADO","550","30/12/2016 20:47:17.866848+00","1","148","9"
"199","**Nuevo tecnico (FORANEO)","-200","2/1/2017 23:31:13.384771+00","1","149","9"
"200","**Nuevo tecnico (FORANEO)","-200","6/1/2017 18:57:43.1066+00","1","150","9"
"201","**Nuevo tecnico (Tecnico01)","-200","6/1/2017 19:37:45.051066+00","1","151","9"
"202","ARMADO","500","6/1/2017 19:37:45.05636+00","1","151","9"
"203","**Nuevo tecnico (Tecnico01)","-200","6/1/2017 21:45:45.018289+00","1","152","9"
"204","**Nuevo tecnico (Tecnico01)","-200","9/1/2017 19:01:25.522296+00","1","153","9"
"205","Revision","380","9/1/2017 19:01:25.532903+00","1","153","9"
"206","**Orden de armado","333.5","9/1/2017 22:28:24.957341+00","1","154","9"
"207","**Nuevo tecnico (Tecnico01)","-200","9/1/2017 22:28:24.96037+00","1","154","9"
"208","armado","450","9/1/2017 22:28:24.965095+00","1","154","9"
"209","**Nuevo tecnico (Tecnico01)","-200","9/1/2017 22:59:30.84381+00","1","155","9"
"210","ARMADO","550","9/1/2017 22:59:30.849122+00","1","155","9"
"211","**Nuevo tecnico (Tecnico01)","-200","11/1/2017 23:16:16.14872+00","1","156","9"
"212","REVISION  / MTTO","690","11/1/2017 23:16:16.16551+00","1","156","9"
"213","**Nuevo tecnico (FORANEO)","-200","12/1/2017 19:15:17.501167+00","1","157","9"
"214","**Nuevo tecnico (FORANEO)","-200","16/1/2017 20:23:24.749361+00","1","158","9"
"215","ARMADO","550","16/1/2017 20:23:24.761893+00","1","158","9"
"216","**Nuevo tecnico (Tecnico01)","-200","17/1/2017 18:38:28.327762+00","1","159","9"
"217","**Nuevo tecnico (Tecnico01)","-200","20/1/2017 18:53:59.169992+00","1","160","9"
"218","**Nuevo tecnico (Tecnico01)","-200","20/1/2017 22:53:34.779267+00","1","161","9"
"219","**Nuevo tecnico (Tecnico01)","-200","20/1/2017 23:10:06.213619+00","1","162","9"
"220","**Nuevo tecnico (Tecnico01)","-200","23/1/2017 21:59:56.48399+00","1","163","9"
"221","ARMADO","450","23/1/2017 21:59:56.489505+00","1","163","9"
"222","**Nuevo tecnico (FORANEO)","-200","24/1/2017 18:19:42.799751+00","1","164","9"
"223","**Nuevo tecnico (FORANEO)","-200","24/1/2017 18:29:49.547803+00","1","165","9"
"224","**Nuevo tecnico (FORANEO)","-200","24/1/2017 18:47:30.844159+00","1","166","9"
"225","ARMADO ","450","24/1/2017 18:47:30.854844+00","1","166","9"
"226","**Nuevo tecnico (FORANEO)","-200","24/1/2017 18:56:15.896607+00","1","167","9"
"227","**Cambio de tecnico (FORANEO a Tecnico01)","-200","24/1/2017 19:13:48.124268+00","1","167","9"
"228","**Nuevo tecnico (FORANEO)","-200","24/1/2017 20:12:22.718777+00","1","168","9"
"229","**Nuevo tecnico (Tecnico01)","-200","25/1/2017 17:41:44.87873+00","1","169","19"
"230","refaccion","480","25/1/2017 17:41:44.884125+00","1","169","19"
"231","**Nuevo tecnico (Tecnico01)","-200","25/1/2017 17:52:42.386111+00","1","170","19"
"232","refaccion","110","25/1/2017 17:55:33.984885+00","1","170","9"
"233","**Nuevo tecnico (Tecnico01)","-200","26/1/2017 18:10:09.5737+00","1","171","9"
"234","**Nuevo tecnico (Tecnico01)","-200","26/1/2017 19:21:21.449172+00","1","172","9"
"235","**Nuevo tecnico (Tecnoservicio)","-200","30/1/2017 20:44:05.893259+00","1","173","9"
"236","armado","500","30/1/2017 20:44:05.910884+00","1","173","9"
"237","armado","300","30/1/2017 20:57:15.808352+00","1","162","9"
"238","**Nuevo tecnico (FORANEO)","-200","30/1/2017 21:29:56.204512+00","1","174","9"
"239","**Nuevo tecnico (Tecnico01)","-200","2/2/2017 17:28:29.745709+00","1","175","9"
"240","ARMADO","550","2/2/2017 17:28:29.76338+00","1","175","9"
"241","**Orden de armado","333.5","7/2/2017 20:50:12.134497+00","1","176","9"
"242","**Nuevo tecnico (Tecnoservicio)","-200","7/2/2017 20:50:12.155309+00","1","176","9"
"243","Armado","450","7/2/2017 20:50:12.177007+00","1","176","9"
"244","**Nuevo tecnico (FORANEO)","-200","7/2/2017 23:36:20.563235+00","1","177","9"
"245","**Nuevo tecnico (Tecnoservicio)","-200","8/2/2017 16:48:31.664581+00","1","178","9"
"246","Armado ","450","8/2/2017 16:48:31.679918+00","1","178","9"
"247","**Nuevo tecnico (FORANEO)","-200","13/2/2017 18:54:52.657038+00","1","179","9"
"248","**Nuevo tecnico (Tecnoservicio)","-200","13/2/2017 22:42:53.062333+00","1","180","9"
"249","Armado","450","13/2/2017 22:42:53.070128+00","1","180","9"
"250","**Nuevo tecnico (FORANEO)","-200","13/2/2017 23:06:06.022866+00","1","181","9"
"251","**Nuevo tecnico (Tecnoservicio)","-200","13/2/2017 23:43:54.513492+00","1","182","9"
"252","ARMADO","450","13/2/2017 23:43:54.519478+00","1","182","9"
"253","**Nuevo tecnico (Tecnoservicio)","-200","13/2/2017 23:48:50.483375+00","1","183","9"
