"443643","**Orden de armado","333.5","2/8/2019 17:07:49.520902+00","13","136023","7"
"443642","**Cambio de tecnico (gustavo a VICTOR)","-200","2/8/2019 17:05:20.033775+00","13","135460","6"
"443641","**Nuevo tecnico (Guadalajara - Jaime Perez)","-200","2/8/2019 17:03:26.483869+00","13","136022","99"
"443640","ENVIO M.L","77","2/8/2019 17:01:12.680817+00","13","136019","113"
"443639","**Nuevo tecnico (VICTOR)","-200","2/8/2019 17:00:14.579011+00","13","136021","113"
"443638","**Orden de armado","333.5","2/8/2019 17:00:14.576246+00","13","136021","113"
"443637","**Nuevo tecnico (VICTOR)","-200","2/8/2019 16:57:36.590875+00","13","136020","113"
"443636","**Orden de armado","333.5","2/8/2019 16:57:36.587423+00","13","136020","113"
"443635","1 LUBRIGYM","210","2/8/2019 16:49:21.986796+00","13","136019","113"
"443634","**Nuevo tecnico (tecnico_ausente)","-200","2/8/2019 16:49:21.97854+00","13","136019","113"
"443633","**Nuevo tecnico (tampico)","-200","2/8/2019 16:39:59.599625+00","13","136018","7"
"443632","**Orden de armado","333.5","2/8/2019 16:39:59.596774+00","13","136018","7"
"443631","**Nuevo tecnico (VICTOR)","-200","2/8/2019 16:38:25.894755+00","13","136017","6"
"443630","**Icon revision","609","2/8/2019 16:38:25.891725+00","13","136017","6"
"443629","**Nuevo tecnico (VICTOR)","-200","2/8/2019 16:36:31.531425+00","13","136016","6"
"443628","**Orden de armado","333.5","2/8/2019 16:36:31.52812+00","13","136016","6"
"443627","**Nuevo tecnico (amado)","-200","2/8/2019 16:31:31.691654+00","13","136015","7"
"443626","**Orden de armado","333.5","2/8/2019 16:31:31.688539+00","13","136015","7"
"443625","**Nuevo tecnico (tecnico_ausente)","-200","2/8/2019 16:26:23.194568+00","13","136014","7"
"443624","**Cambio de tecnico (Eduardo a Torreon-Arturo Sanchez)","-200","2/8/2019 16:26:19.344299+00","13","134337","7"
"443623","**Nuevo tecnico (Aguascaliente- Jose Gomez)","-200","2/8/2019 16:26:07.961369+00","13","136013","113"
"443622","**Orden de armado","333.5","2/8/2019 16:26:07.958238+00","13","136013","113"
"443621","**Nuevo tecnico (amado)","-200","2/8/2019 16:19:14.194202+00","13","136012","7"
"443620","**Orden de armado","333.5","2/8/2019 16:19:14.191264+00","13","136012","7"
"443619","**Nuevo tecnico (tecnico_ausente)","-200","2/8/2019 16:14:56.949697+00","13","136011","6"
"443618","**Cambio de tecnico (VICTOR a ISAIT)","-200","2/8/2019 16:11:11.363274+00","13","135870","7"
"443617","**Nuevo tecnico (espera_de_partes)","-200","2/8/2019 16:06:24.47898+00","13","136010","6"
"443616","**Orden Icon","609","2/8/2019 16:06:24.476177+00","13","136010","6"
"443615","**Nuevo tecnico (Culiacan-Arturo Lopez)","-200","2/8/2019 16:03:18.294489+00","13","136009","7"
"443614","**Orden de armado","333.5","2/8/2019 16:03:18.291275+00","13","136009","7"
"443613","**Cambio de tecnico (VICTOR a Puebla - Jose Luis Cruz)","-200","2/8/2019 15:57:33.331742+00","13","136008","7"
"443612","**Nuevo tecnico (VICTOR)","-200","2/8/2019 15:57:20.728343+00","13","136008","7"
"443611","**Orden de armado","333.5","2/8/2019 15:57:20.724525+00","13","136008","7"
"443610","LLAVE MAGNETICA","560","2/8/2019 15:37:02.966294+00","13","136007","113"
"443609","**Nuevo tecnico (tecnico_ausente)","-200","2/8/2019 15:37:02.959409+00","13","136007","113"
"443608","**Cambio de tecnico (VICTOR a gustavo)","-200","2/8/2019 15:32:47.903331+00","13","134963","6"
"443607","**Cambio de tecnico (VICTOR a gustavo)","-200","2/8/2019 15:28:37.856668+00","13","134705","6"
"443606","**Nuevo tecnico (ESPERA_DE_PARTES)","-200","2/8/2019 15:27:21.375569+00","13","136006","6"
"443605","**Orden Icon","609","2/8/2019 15:27:21.372454+00","13","136006","6"
"443604","**Nuevo tecnico (Queretaro - Horacio Flores)","-200","2/8/2019 15:21:27.068907+00","13","136005","6"
"443603","**Orden de armado","333.5","2/8/2019 15:21:27.065811+00","13","136005","6"
"443602","**Nuevo tecnico (tecnico_ausente)","-200","2/8/2019 15:10:09.70215+00","13","136004","253"
"443601","**Nuevo tecnico (VICTOR)","-200","2/8/2019 14:58:55.209874+00","13","136003","6"
"443600","**Orden de armado","333.5","2/8/2019 14:58:55.206754+00","13","136003","6"
"443599","ENVIO M.L","106","2/8/2019 14:56:23.227595+00","13","136002","113"
"443598","1 LUBRIGYM","210","2/8/2019 14:43:48.082152+00","13","136002","113"
"443597","**Nuevo tecnico (tecnico_ausente)","-200","2/8/2019 14:43:48.074987+00","13","136002","113"
"443596","**Cambio de tecnico (VICTOR a mauricioreyes)","-200","2/8/2019 14:40:40.225757+00","13","135943","7"
"443595","**Cambio de tecnico (VICTOR a mauricioreyes)","-200","2/8/2019 14:40:23.58576+00","13","135782","6"
"443594","**Cambio de tecnico (VICTOR a mauricioreyes)","-200","2/8/2019 14:40:11.820886+00","13","135688","7"
"443593","**Cambio de tecnico (VICTOR a mauricioreyes)","-200","2/8/2019 14:39:52.281455+00","13","135967","6"
"443592","**Nuevo tecnico (VICTOR)","-200","2/8/2019 14:21:04.967704+00","13","136001","6"
"443591","**Orden de armado","333.5","2/8/2019 14:21:04.964921+00","13","136001","6"
"443590","**Nuevo tecnico (VICTOR)","-200","2/8/2019 14:19:35.986913+00","13","136000","6"
"443589","**Orden de armado","333.5","2/8/2019 14:19:35.980857+00","13","136000","6"
"443588","**Cambio de tecnico (VICTOR a Elias.Villegas)","-200","2/8/2019 14:12:51.101943+00","13","135266","11"
"443587","**Cambio de tecnico (VICTOR a Elias.Villegas)","-200","2/8/2019 14:12:33.536996+00","13","135937","6"
"443586","**Cambio de tecnico (VICTOR a Elias.Villegas)","-200","2/8/2019 14:12:17.106487+00","13","135205","113"
"443585","**Cambio de tecnico (VICTOR a david.)","-200","2/8/2019 14:03:22.35739+00","13","135350","7"
"443584","**Cambio de tecnico (VICTOR a david.)","-200","2/8/2019 14:02:59.404341+00","13","135965","6"
"443583","**Cambio de tecnico (VICTOR a david.)","-200","2/8/2019 14:02:41.501896+00","13","130445","6"
"443582","**Cambio de tecnico (ROGELIO.O a JAVIER)","-200","1/8/2019 23:25:21.602469+00","13","135976","253"
"443581","**Cambio de tecnico (tecnico_ausente a ROGELIO.O)","-200","1/8/2019 23:21:32.13859+00","13","135907","7"
"443580","**Cambio de tecnico (ROGELIO.O a tecnico_ausente)","-200","1/8/2019 23:07:49.653866+00","13","135907","7"
"443579","**Cambio de tecnico (tecnico_ausente a ROGELIO.O)","-200","1/8/2019 23:04:25.967342+00","13","135907","7"
"443578","**Cambio de tecnico (VICTOR a ROGELIO.O)","-200","1/8/2019 23:01:07.050232+00","13","134631","6"
"443577","**Cambio de tecnico (tecnico_ausente a JAVIER)","-200","1/8/2019 22:59:21.301208+00","13","135941","6"
"443576","**Cambio de tecnico (ROGELIO.O a JAVIER)","-200","1/8/2019 22:58:57.150713+00","13","135810","7"
"443575","**Cambio de tecnico (tecnico_ausente a JAVIER)","-200","1/8/2019 22:58:41.516151+00","13","135944","99"
"443574","**Cambio de tecnico (tecnico_ausente a ROGELIO.O)","-200","1/8/2019 22:58:14.31255+00","13","135821","99"
"443573","**Cambio de tecnico (tecnico_ausente a ROGELIO.O)","-200","1/8/2019 22:57:58.082241+00","13","135976","253"
"443572","**Nuevo tecnico (VICTOR)","-200","1/8/2019 22:57:52.858488+00","13","135999","113"
"443571","**Orden de armado","333.5","1/8/2019 22:57:52.854989+00","13","135999","113"
"443570","**Nuevo tecnico (VICTOR)","-200","1/8/2019 22:56:34.6938+00","13","135998","6"
"443569","**Orden de armado","333.5","1/8/2019 22:56:34.690929+00","13","135998","6"
